Time,Ticker,latestPrice,latestVolume,Close,Open,low,high
14:12,ACNB,36.08,9204,35.8,36.12,35.705,36.194
14:12,ACOR,13.13,240201,13.04,13.07,12.87,13.16
14:12,ATVI,45.195,5367766,45.52,45.34,44.87,45.71
14:12,ADMS,7.29,204579,7.2,7.21,7.17,7.34
14:12,ADMP,2.1,418787,2.02,2.04,2.04,2.24
14:12,ADAP,4.05,142896,3.98,3.92,3.87,4.15
14:12,ADUS,62.66,86950,62.04,62.33,61.35,62.73
14:12,AEY,1.365,12504,1.37,1.36,1.34,1.38
14:12,IOTS,5.9,37586,6.04,6.02,5.81,6.1
14:12,ADIL,3.151,138693,2.94,2.93,2.894,3.24
14:12,ADILW,0.36,2200,0.36,0.3501,0.3501,0.36
14:13,YI,6.25,33652,6.41,6.46,6.25,6.667
14:13,PIH,5.46,1006,5.37,5.27,5.27,5.46
14:13,PIHPP,23.254,500,23.26,23.11,23.25,23.361
14:13,TURN,1.87,14560,1.86,1.87,1.87,1.879
14:13,FLWS,18.11,156715,18.21,18.29,18.06,18.38
14:13,BCOW,9.659,1000,9.73,9.74,9.659,9.659
14:13,FCCY,18.04,3036,17.6,17.75,17.702,18.2
14:13,SRCE,45.04,15904,44.58,44.5,44.35,45.29
14:13,VNET,7.76,119831,7.91,7.93,7.68,8.01
14:13,TWOU,71.46,404293,68.13,68.23,68.05,72.06
14:13,QFIN,15.2,12705,15.565,15.04,14.99,15.432
14:13,TPNL,7.76,173506,7.93,7.94,7.63,7.965
14:13,JOBS,74.325,174531,73.68,73.58,73.33,74.9
14:13,EGHT,20.15,302105,20.14,20.17,19.95,20.42
14:13,AAON,45.38,76134,44.93,45,44.46,45.38
14:13,ABEO,7.34,121991,7.17,7.18,7.01,7.37
14:13,ABEOW,3.07,1700,3.07,2.84,2.653,3.07
14:13,ABIL,1.865,148855,1.68,1.68,1.665,1.95
14:13,ABMD,284.055,581329,276.39,277.75,275,286.9
14:13,AXAS,1.24,850427,1.33,1.31,1.25,1.34
14:13,ACIU,5,95602,5.02,5.02,4.97,5.09
14:13,ACIA,57.98,1420520,55.35,56.59,56.03,59.55
14:13,ACTG,3.25,42818,3.2,3.2,3.21,3.26
14:13,ACHC,29.51,344416,29.2,29.16,28.95,29.51
14:13,ACAD,26.78,335078,26.24,26.27,26.27,26.89
14:13,ACAMU,10,3500,10,10,10,10
14:13,ACST,1.018,228354,1.02,1.01,1,1.05
14:13,AXDX,21.26,101794,20.69,20.75,20.566,21.615
14:13,XLRN,44.65,92297,44.02,44.11,43.95,45.179
14:13,ARAY,4.62,299067,4.67,4.69,4.57,4.76
14:13,ACRX,3.3,887585,3.24,3.25,3.2,3.35
14:13,ACER,23.69,13505,23.89,23.89,23.54,23.97
14:13,ACET,0.1837,2430303,0.1629,0.1557,0.15,0.195
14:13,AKAO,0.4601,1184211,0.4713,0.48,0.4518,0.488
14:13,ACHV,3.29,250527,3.15,3.14,3.09,3.43
14:13,ACHN,2.95,336024,2.91,2.91,2.9,2.99
14:13,ACIW,32.4,319376,32.76,32.91,32.18,33.74
14:13,ACRS,6.18,210002,5.98,5.98,5.98,6.3
14:13,ACMR,15.075,29791,15.08,15.08,14.6,15.23
14:13,ACNB,36.08,9205,35.8,36.12,35.705,36.194
14:13,ACOR,13.13,240201,13.04,13.07,12.87,13.16
14:13,ATVI,45.195,5379713,45.52,45.34,44.87,45.71
14:13,ADMS,7.29,204579,7.2,7.21,7.17,7.34
14:13,ADMP,2.1,420432,2.02,2.04,2.04,2.24
14:13,ADAP,4.05,142896,3.98,3.92,3.87,4.15
14:13,ADUS,62.66,86950,62.04,62.33,61.35,62.73
14:13,AEY,1.365,12504,1.37,1.36,1.34,1.38
14:13,IOTS,5.9,37586,6.04,6.02,5.81,6.1
14:13,ADIL,3.188,138693,2.94,2.93,2.894,3.24
14:13,ADILW,0.36,2200,0.36,0.3501,0.3501,0.36
14:14,YI,6.25,33752,6.41,6.46,6.25,6.667
14:14,PIH,5.46,1006,5.37,5.27,5.27,5.46
14:14,PIHPP,23.254,500,23.26,23.11,23.25,23.361
14:14,TURN,1.87,14560,1.86,1.87,1.87,1.879
14:14,FLWS,18.11,156715,18.21,18.29,18.06,18.38
14:14,BCOW,9.659,1000,9.73,9.74,9.659,9.659
14:14,FCCY,18.04,3036,17.6,17.75,17.702,18.2
14:14,SRCE,45.04,15904,44.58,44.5,44.35,45.29
14:14,VNET,7.76,119831,7.91,7.93,7.68,8.01
14:14,TWOU,71.46,404876,68.13,68.23,68.05,72.06
14:14,QFIN,15.2,12705,15.565,15.04,14.99,15.432
14:14,TPNL,7.76,173506,7.93,7.94,7.63,7.965
14:14,JOBS,74.325,174648,73.68,73.58,73.33,74.9
14:14,EGHT,20.145,304263,20.14,20.17,19.95,20.42
14:14,AAON,45.32,78215,44.93,45,44.46,45.38
14:14,ABEO,7.34,124469,7.17,7.18,7.01,7.37
14:14,ABEOW,3.07,1700,3.07,2.84,2.653,3.07
14:14,ABIL,1.865,148855,1.68,1.68,1.665,1.95
14:14,ABMD,284.055,581577,276.39,277.75,275,286.9
14:14,AXAS,1.24,850427,1.33,1.31,1.25,1.34
14:14,ACIU,4.98,95724,5.02,5.02,4.97,5.09
14:14,ACIA,57.98,1423844,55.35,56.59,56.03,59.55
14:14,ACTG,3.255,42818,3.2,3.2,3.21,3.26
14:14,ACHC,29.54,344854,29.2,29.16,28.95,29.55
14:14,ACAD,26.78,335169,26.24,26.27,26.27,26.89
14:14,ACAMU,10,3500,10,10,10,10
14:14,ACST,1.01,239753,1.02,1.01,1,1.05
14:14,AXDX,21.26,101794,20.69,20.75,20.566,21.615
14:14,XLRN,44.65,92297,44.02,44.11,43.95,45.179
14:14,ARAY,4.64,301900,4.67,4.69,4.57,4.76
14:14,ACRX,3.3,887585,3.24,3.25,3.2,3.35
14:14,ACER,23.69,13505,23.89,23.89,23.54,23.97
14:14,ACET,0.1837,2430303,0.1629,0.1557,0.15,0.195
14:14,AKAO,0.4601,1184211,0.4713,0.48,0.4518,0.488
14:14,ACHV,3.29,250527,3.15,3.14,3.09,3.43
14:14,ACHN,2.95,336024,2.91,2.91,2.9,2.99
14:14,ACIW,32.4,319376,32.76,32.91,32.18,33.74
14:14,ACRS,6.18,211040,5.98,5.98,5.98,6.3
14:14,ACMR,15.075,29791,15.08,15.08,14.6,15.23
14:14,ACNB,36.08,9205,35.8,36.12,35.705,36.194
14:14,ACOR,13.13,240201,13.04,13.07,12.87,13.16
14:14,ATVI,45.18,5448051,45.52,45.34,44.87,45.71
14:14,ADMS,7.29,205033,7.2,7.21,7.17,7.34
14:14,ADMP,2.1,420432,2.02,2.04,2.04,2.24
14:14,ADAP,4.05,146973,3.98,3.92,3.87,4.15
14:14,ADUS,62.66,86950,62.04,62.33,61.35,62.73
14:14,AEY,1.365,12504,1.37,1.36,1.34,1.38
14:14,IOTS,5.9,37586,6.04,6.02,5.81,6.1
14:14,ADIL,3.2,138693,2.94,2.93,2.894,3.24
14:14,ADILW,0.36,2200,0.36,0.3501,0.3501,0.36
14:15,YI,6.25,33852,6.41,6.46,6.25,6.667
14:15,PIH,5.46,1006,5.37,5.27,5.27,5.46
14:15,PIHPP,23.254,500,23.26,23.11,23.25,23.361
14:15,TURN,1.87,14560,1.86,1.87,1.87,1.879
14:15,FLWS,18.11,156715,18.21,18.29,18.06,18.38
14:15,BCOW,9.659,1000,9.73,9.74,9.659,9.659
14:15,FCCY,18.04,3036,17.6,17.75,17.702,18.2
14:15,SRCE,45.08,15904,44.58,44.5,44.35,45.29
14:15,VNET,7.74,119831,7.91,7.93,7.68,8.01
14:15,TWOU,71.46,404876,68.13,68.23,68.05,72.06
14:15,QFIN,15.2,12705,15.565,15.04,14.99,15.432
14:15,TPNL,7.76,173506,7.93,7.94,7.63,7.965
14:15,JOBS,74.33,174648,73.68,73.58,73.33,74.9
14:15,EGHT,20.14,305020,20.14,20.17,19.95,20.42
14:15,AAON,45.32,78215,44.93,45,44.46,45.38
14:15,ABEO,7.34,124469,7.17,7.18,7.01,7.37
14:15,ABEOW,3.07,1700,3.07,2.84,2.653,3.07
14:15,ABIL,1.865,148855,1.68,1.68,1.665,1.95
14:15,ABMD,284.055,581577,276.39,277.75,275,286.9
14:15,AXAS,1.24,854507,1.33,1.31,1.25,1.34
14:15,ACIU,5,95724,5.02,5.02,4.97,5.09
14:15,ACIA,57.98,1423844,55.35,56.59,56.03,59.55
14:15,ACTG,3.255,42818,3.2,3.2,3.21,3.26
14:15,ACHC,29.54,351896,29.2,29.16,28.95,29.55
14:15,ACAD,26.78,338032,26.24,26.27,26.27,26.89
14:15,ACAMU,10,3500,10,10,10,10
14:15,ACST,1.01,239753,1.02,1.01,1,1.05
14:15,AXDX,21.26,101794,20.69,20.75,20.566,21.615
14:15,XLRN,44.65,92297,44.02,44.11,43.95,45.179
14:15,ARAY,4.64,302837,4.67,4.69,4.57,4.76
14:15,ACRX,3.3,887585,3.24,3.25,3.2,3.35
14:15,ACER,23.69,13505,23.89,23.89,23.54,23.97
14:15,ACET,0.1836,2430303,0.1629,0.1557,0.15,0.195
14:15,AKAO,0.4601,1184211,0.4713,0.48,0.4518,0.488
14:15,ACHV,3.29,250527,3.15,3.14,3.09,3.43
14:15,ACHN,2.95,336024,2.91,2.91,2.9,2.99
14:15,ACIW,32.4,319376,32.76,32.91,32.18,33.74
14:15,ACRS,6.18,211489,5.98,5.98,5.98,6.3
14:15,ACMR,15.075,29791,15.08,15.08,14.6,15.23
14:15,ACNB,36.08,9205,35.8,36.12,35.705,36.194
14:15,ACOR,13.13,240201,13.04,13.07,12.87,13.16
14:15,ATVI,45.195,5463639,45.52,45.34,44.87,45.71
14:15,ADMS,7.29,205033,7.2,7.21,7.17,7.34
14:15,ADMP,2.1,420432,2.02,2.04,2.04,2.24
14:15,ADAP,4.05,146973,3.98,3.92,3.87,4.15
14:15,ADUS,62.66,87457,62.04,62.33,61.35,62.73
14:15,AEY,1.365,12504,1.37,1.36,1.34,1.38
14:15,IOTS,5.9,37586,6.04,6.02,5.81,6.1
14:15,ADIL,3.2,138693,2.94,2.93,2.894,3.24
14:15,ADILW,0.36,2200,0.36,0.3501,0.3501,0.36
14:16,YI,6.25,33852,6.41,6.46,6.25,6.667
14:16,PIH,5.46,1006,5.37,5.27,5.27,5.46
14:16,PIHPP,23.254,500,23.26,23.11,23.25,23.361
14:16,TURN,1.87,14560,1.86,1.87,1.87,1.879
14:16,FLWS,18.115,157917,18.21,18.29,18.06,18.38
14:16,BCOW,9.659,1000,9.73,9.74,9.659,9.659
14:16,FCCY,18.04,3036,17.6,17.75,17.702,18.2
14:16,SRCE,45.01,15904,44.58,44.5,44.35,45.29
14:16,VNET,7.75,119831,7.91,7.93,7.68,8.01
14:16,TWOU,71.46,404876,68.13,68.23,68.05,72.06
14:16,QFIN,15.2,12705,15.565,15.04,14.99,15.432
14:16,TPNL,7.76,173506,7.93,7.94,7.63,7.965
14:16,JOBS,74.33,174941,73.68,73.58,73.33,74.9
14:16,EGHT,20.145,306051,20.14,20.17,19.95,20.42
14:16,AAON,45.32,78215,44.93,45,44.46,45.38
14:16,ABEO,7.34,124469,7.17,7.18,7.01,7.37
14:16,ABEOW,3.07,1700,3.07,2.84,2.653,3.07
14:16,ABIL,1.86,148855,1.68,1.68,1.665,1.95
14:16,ABMD,284.055,584074,276.39,277.75,275,286.9
14:16,AXAS,1.245,856237,1.33,1.31,1.25,1.34
14:16,ACIU,5,95969,5.02,5.02,4.97,5.09
14:16,ACIA,57.99,1432195,55.35,56.59,56.03,59.55
14:16,ACTG,3.25,42818,3.2,3.2,3.21,3.26
14:16,ACHC,29.54,354077,29.2,29.16,28.95,29.55
14:16,ACAD,26.78,339133,26.24,26.27,26.27,26.89
14:16,ACAMU,10,3500,10,10,10,10
14:16,ACST,1.01,239753,1.02,1.01,1,1.05
14:16,AXDX,21.26,101886,20.69,20.75,20.566,21.615
14:16,XLRN,44.65,92297,44.02,44.11,43.95,45.179
14:16,ARAY,4.64,302837,4.67,4.69,4.57,4.76
14:16,ACRX,3.305,892126,3.24,3.25,3.2,3.35
14:16,ACER,23.69,13505,23.89,23.89,23.54,23.97
14:16,ACET,0.1807,2430303,0.1629,0.1557,0.15,0.195
14:16,AKAO,0.4601,1184211,0.4713,0.48,0.4518,0.488
14:16,ACHV,3.3,251527,3.15,3.14,3.09,3.43
14:16,ACHN,2.95,336024,2.91,2.91,2.9,2.99
14:16,ACIW,32.415,322878,32.76,32.91,32.18,33.74
14:16,ACRS,6.18,211489,5.98,5.98,5.98,6.3
14:16,ACMR,15.075,29791,15.08,15.08,14.6,15.23
14:16,ACNB,36.08,9205,35.8,36.12,35.705,36.194
14:16,ACOR,13.125,241281,13.04,13.07,12.87,13.16
14:16,ATVI,45.2,5479259,45.52,45.34,44.87,45.71
14:16,ADMS,7.29,205185,7.2,7.21,7.17,7.34
14:16,ADMP,2.1,420432,2.02,2.04,2.04,2.24
14:16,ADAP,4.05,146973,3.98,3.92,3.87,4.15
14:16,ADUS,62.66,87457,62.04,62.33,61.35,62.73
14:16,AEY,1.365,12504,1.37,1.36,1.34,1.38
14:16,IOTS,5.895,38810,6.04,6.02,5.81,6.1
14:16,ADIL,3.23,138693,2.94,2.93,2.894,3.24
14:16,ADILW,0.36,2200,0.36,0.3501,0.3501,0.36
14:17,YI,6.25,33852,6.41,6.46,6.25,6.667
14:17,PIH,5.46,1006,5.37,5.27,5.27,5.46
14:17,PIHPP,23.254,500,23.26,23.11,23.25,23.361
14:17,TURN,1.87,14560,1.86,1.87,1.87,1.879
14:17,FLWS,18.115,158641,18.21,18.29,18.06,18.38
14:17,BCOW,9.659,1000,9.73,9.74,9.659,9.659
14:17,FCCY,18.04,3036,17.6,17.75,17.702,18.2
14:17,SRCE,45.01,15904,44.58,44.5,44.35,45.29
14:17,VNET,7.75,119831,7.91,7.93,7.68,8.01
14:17,TWOU,71.46,404876,68.13,68.23,68.05,72.06
14:17,QFIN,15.2,12705,15.565,15.04,14.99,15.432
14:17,TPNL,7.76,173506,7.93,7.94,7.63,7.965
14:17,JOBS,74.36,174941,73.68,73.58,73.33,74.9
14:17,EGHT,20.145,308959,20.14,20.17,19.95,20.42
14:17,AAON,45.32,78215,44.93,45,44.46,45.38
14:17,ABEO,7.34,125981,7.17,7.18,7.01,7.37
14:17,ABEOW,3.07,1700,3.07,2.84,2.653,3.07
14:17,ABIL,1.848,187050,1.68,1.68,1.665,1.95
14:17,ABMD,283.67,585822,276.39,277.75,275,286.9
14:17,AXAS,1.245,856237,1.33,1.31,1.25,1.34
14:17,ACIU,5,95969,5.02,5.02,4.97,5.09
14:17,ACIA,57.99,1432195,55.35,56.59,56.03,59.55
14:17,ACTG,3.255,42818,3.2,3.2,3.21,3.26
14:17,ACHC,29.57,354077,29.2,29.16,28.95,29.58
14:17,ACAD,26.78,341470,26.24,26.27,26.27,26.89
14:17,ACAMU,10,3500,10,10,10,10
14:17,ACST,1.01,239753,1.02,1.01,1,1.05
14:17,AXDX,21.26,101886,20.69,20.75,20.566,21.615
14:17,XLRN,44.64,92941,44.02,44.11,43.95,45.179
14:17,ARAY,4.64,303375,4.67,4.69,4.57,4.76
14:17,ACRX,3.305,906400,3.24,3.25,3.2,3.35
14:17,ACER,23.69,13505,23.89,23.89,23.54,23.97
14:17,ACET,0.1805,2430303,0.1629,0.1557,0.15,0.195
14:17,AKAO,0.4601,1221719,0.4713,0.48,0.4518,0.488
14:17,ACHV,3.3,251528,3.15,3.14,3.09,3.43
14:17,ACHN,2.95,336024,2.91,2.91,2.9,2.99
14:17,ACIW,32.415,322878,32.76,32.91,32.18,33.74
14:17,ACRS,6.17,212494,5.98,5.98,5.98,6.3
14:17,ACMR,15.075,29791,15.08,15.08,14.6,15.23
14:17,ACNB,36.08,9205,35.8,36.12,35.705,36.194
14:17,ACOR,13.125,241281,13.04,13.07,12.87,13.16
14:17,ATVI,45.2,5483496,45.52,45.34,44.87,45.71
14:17,ADMS,7.29,205490,7.2,7.21,7.17,7.34
14:17,ADMP,2.11,420432,2.02,2.04,2.04,2.24
14:17,ADAP,4.05,146973,3.98,3.92,3.87,4.15
14:17,ADUS,62.66,87564,62.04,62.33,61.35,62.73
14:17,AEY,1.365,12504,1.37,1.36,1.34,1.38
14:17,IOTS,5.895,38810,6.04,6.02,5.81,6.1
14:17,ADIL,3.22,138693,2.94,2.93,2.894,3.24
14:17,ADILW,0.36,2200,0.36,0.3501,0.3501,0.36
14:18,YI,6.25,33852,6.41,6.46,6.25,6.667
14:18,PIH,5.46,1006,5.37,5.27,5.27,5.46
14:18,PIHPP,23.254,500,23.26,23.11,23.25,23.361
14:18,TURN,1.87,14560,1.86,1.87,1.87,1.879
14:18,FLWS,18.115,158641,18.21,18.29,18.06,18.38
14:18,BCOW,9.659,1000,9.73,9.74,9.659,9.659
14:18,FCCY,18.04,3036,17.6,17.75,17.702,18.2
14:18,SRCE,45.01,16781,44.58,44.5,44.35,45.29
14:18,VNET,7.75,119831,7.91,7.93,7.68,8.01
14:18,TWOU,71.46,404876,68.13,68.23,68.05,72.06
14:18,QFIN,15.2,12705,15.565,15.04,14.99,15.432
14:18,TPNL,7.76,173506,7.93,7.94,7.63,7.965
14:18,JOBS,74.58,175182,73.68,73.58,73.33,74.9
14:18,EGHT,20.145,309723,20.14,20.17,19.95,20.42
14:18,AAON,45.32,78215,44.93,45,44.46,45.38
14:18,ABEO,7.32,127780,7.17,7.18,7.01,7.37
14:18,ABEOW,3.07,1700,3.07,2.84,2.653,3.07
14:18,ABIL,1.84,187050,1.68,1.68,1.665,1.95
14:18,ABMD,283.67,585822,276.39,277.75,275,286.9
14:18,AXAS,1.24,858596,1.33,1.31,1.24,1.34
14:18,ACIU,5,96092,5.02,5.02,4.97,5.09
14:18,ACIA,57.99,1433450,55.35,56.59,56.03,59.55
14:18,ACTG,3.255,42818,3.2,3.2,3.21,3.26
14:18,ACHC,29.58,354077,29.2,29.16,28.95,29.58
14:18,ACAD,26.78,341470,26.24,26.27,26.27,26.89
14:18,ACAMU,10,3500,10,10,10,10
14:18,ACST,1.01,239753,1.02,1.01,1,1.05
14:18,AXDX,21.26,103197,20.69,20.75,20.566,21.615
14:18,XLRN,44.64,92941,44.02,44.11,43.95,45.179
14:18,ARAY,4.64,303510,4.67,4.69,4.57,4.76
14:18,ACRX,3.305,906400,3.24,3.25,3.2,3.35
14:18,ACER,23.69,13505,23.89,23.89,23.54,23.97
14:18,ACET,0.1805,2430303,0.1629,0.1557,0.15,0.195
14:18,AKAO,0.4531,1254545,0.4713,0.48,0.4518,0.488
14:18,ACHV,3.3,251530,3.15,3.14,3.09,3.43
14:18,ACHN,2.95,336024,2.91,2.91,2.9,2.99
14:18,ACIW,32.415,322878,32.76,32.91,32.18,33.74
14:18,ACRS,6.17,212494,5.98,5.98,5.98,6.3
14:18,ACMR,15.075,29791,15.08,15.08,14.6,15.23
14:18,ACNB,36.08,9205,35.8,36.12,35.705,36.194
14:18,ACOR,13.125,243343,13.04,13.07,12.87,13.16
14:18,ATVI,45.2,5491404,45.52,45.34,44.87,45.71
14:18,ADMS,7.29,205948,7.2,7.21,7.17,7.34
14:18,ADMP,2.11,420432,2.02,2.04,2.04,2.24
14:18,ADAP,4.05,146973,3.98,3.92,3.87,4.15
14:18,ADUS,62.66,87564,62.04,62.33,61.35,62.73
14:18,AEY,1.365,12504,1.37,1.36,1.34,1.38
14:18,IOTS,5.895,38810,6.04,6.02,5.81,6.1
14:18,ADIL,3.22,138693,2.94,2.93,2.894,3.24
14:18,ADILW,0.36,2200,0.36,0.3501,0.3501,0.36
14:19,YI,6.25,35452,6.41,6.46,6.25,6.667
14:19,PIH,5.46,1006,5.37,5.27,5.27,5.46
14:19,PIHPP,23.254,500,23.26,23.11,23.25,23.361
14:19,TURN,1.87,14560,1.86,1.87,1.87,1.879
14:19,FLWS,18.115,158641,18.21,18.29,18.06,18.38
14:19,BCOW,9.659,1085,9.73,9.73,9.659,9.659
14:19,FCCY,18.04,3036,17.6,17.75,17.702,18.2
14:19,SRCE,45.01,16781,44.58,44.5,44.35,45.29
14:19,VNET,7.75,121170,7.91,7.93,7.68,8.01
14:19,TWOU,71.56,408823,68.13,68.23,68.05,72.06
14:19,QFIN,15.2,12705,15.565,15.04,14.99,15.432
14:19,TPNL,7.76,173506,7.93,7.94,7.63,7.965
14:19,JOBS,74.525,189997,73.68,73.58,73.33,74.9
14:19,EGHT,20.145,310918,20.14,20.17,19.95,20.42
14:19,AAON,45.35,78606,44.93,45,44.46,45.38
14:19,ABEO,7.32,128168,7.17,7.18,7.01,7.37
14:19,ABEOW,3.07,1700,3.07,2.84,2.653,3.07
14:19,ABIL,1.843,187050,1.68,1.68,1.665,1.95
14:19,ABMD,283.67,585822,276.39,277.75,275,286.9
14:19,AXAS,1.24,870199,1.33,1.31,1.24,1.34
14:19,ACIU,4.99,96092,5.02,5.02,4.97,5.09
14:19,ACIA,57.99,1433450,55.35,56.59,56.03,59.55
14:19,ACTG,3.25,42818,3.2,3.2,3.21,3.26
14:19,ACHC,29.59,354077,29.2,29.16,28.95,29.6
14:19,ACAD,26.74,346227,26.24,26.27,26.27,26.89
14:19,ACAMU,10,3500,10,10,10,10
14:19,ACST,1.01,239753,1.02,1.01,1,1.05
14:19,AXDX,21.26,103197,20.69,20.75,20.566,21.615
14:19,XLRN,44.64,92941,44.02,44.11,43.95,45.179
14:19,ARAY,4.64,303510,4.67,4.69,4.57,4.76
14:19,ACRX,3.305,906400,3.24,3.25,3.2,3.35
14:19,ACER,23.69,13505,23.89,23.89,23.54,23.97
14:19,ACET,0.1837,2430303,0.1629,0.1557,0.15,0.195
14:19,AKAO,0.4567,1268421,0.4713,0.48,0.4518,0.488
14:19,ACHV,3.3,251530,3.15,3.14,3.09,3.43
14:19,ACHN,2.95,336024,2.91,2.91,2.9,2.99
14:19,ACIW,32.375,325776,32.76,32.91,32.18,33.74
14:19,ACRS,6.17,212544,5.98,5.98,5.98,6.3
14:19,ACMR,15.075,29791,15.08,15.08,14.6,15.23
14:19,ACNB,36.08,9205,35.8,36.12,35.705,36.194
14:19,ACOR,13.125,243459,13.04,13.07,12.87,13.16
14:19,ATVI,45.22,5499465,45.52,45.34,44.87,45.71
14:19,ADMS,7.29,205948,7.2,7.21,7.17,7.34
14:19,ADMP,2.12,420432,2.02,2.04,2.04,2.24
14:19,ADAP,4.05,146973,3.98,3.92,3.87,4.15
14:19,ADUS,62.66,87564,62.04,62.33,61.35,62.73
14:19,AEY,1.365,12504,1.37,1.36,1.34,1.38
14:19,IOTS,5.895,38810,6.04,6.02,5.81,6.1
14:19,ADIL,3.22,138693,2.94,2.93,2.894,3.24
14:19,ADILW,0.36,2200,0.36,0.3501,0.3501,0.36
14:20,YI,6.25,35452,6.41,6.46,6.25,6.667
14:20,PIH,5.46,1006,5.37,5.27,5.27,5.46
14:20,PIHPP,23.254,500,23.26,23.11,23.25,23.361
14:20,TURN,1.87,14560,1.86,1.87,1.87,1.879
14:20,FLWS,18.115,158641,18.21,18.29,18.06,18.38
14:20,BCOW,9.659,1085,9.73,9.73,9.659,9.659
14:20,FCCY,18.04,3036,17.6,17.75,17.702,18.2
14:20,SRCE,45.01,16781,44.58,44.5,44.35,45.29
14:20,VNET,7.75,121197,7.91,7.93,7.68,8.01
14:20,TWOU,71.47,410055,68.13,68.23,68.05,72.06
14:20,QFIN,15.2,12705,15.565,15.04,14.99,15.432
14:20,TPNL,7.76,173506,7.93,7.94,7.63,7.965
14:20,JOBS,74.525,191184,73.68,73.58,73.33,74.9
14:20,EGHT,20.145,311347,20.14,20.17,19.95,20.42
14:20,AAON,45.33,78999,44.93,45,44.46,45.38
14:20,ABEO,7.32,128258,7.17,7.18,7.01,7.37
14:20,ABEOW,3.07,1700,3.07,2.84,2.653,3.07
14:20,ABIL,1.835,187050,1.68,1.68,1.665,1.95
14:20,ABMD,283.67,585822,276.39,277.75,275,286.9
14:20,AXAS,1.24,870199,1.33,1.31,1.24,1.34
14:20,ACIU,5,96216,5.02,5.02,4.97,5.09
14:20,ACIA,57.99,1434288,55.35,56.59,56.03,59.55
14:20,ACTG,3.25,42818,3.2,3.2,3.21,3.26
14:20,ACHC,29.6,365768,29.2,29.16,28.95,29.6
14:20,ACAD,26.74,346684,26.24,26.27,26.27,26.89
14:20,ACAMU,10,3500,10,10,10,10
14:20,ACST,1.01,239753,1.02,1.01,1,1.05
14:20,AXDX,21.26,103197,20.69,20.75,20.566,21.615
14:20,XLRN,44.64,92941,44.02,44.11,43.95,45.179
14:20,ARAY,4.64,303510,4.67,4.69,4.57,4.76
14:20,ACRX,3.295,908235,3.24,3.25,3.2,3.35
14:20,ACER,23.69,13505,23.89,23.89,23.54,23.97
14:20,ACET,0.1836,2430303,0.1629,0.1557,0.15,0.195
14:20,AKAO,0.4567,1323137,0.4713,0.48,0.4518,0.488
14:20,ACHV,3.3,251582,3.15,3.14,3.09,3.43
14:20,ACHN,2.95,336024,2.91,2.91,2.9,2.99
14:20,ACIW,32.375,325776,32.76,32.91,32.18,33.74
14:20,ACRS,6.17,212594,5.98,5.98,5.98,6.3
14:20,ACMR,15.075,29791,15.08,15.08,14.6,15.23
14:20,ACNB,36.08,9205,35.8,36.12,35.705,36.194
14:20,ACOR,13.125,243459,13.04,13.07,12.87,13.16
14:20,ATVI,45.225,5509839,45.52,45.34,44.87,45.71
14:20,ADMS,7.29,207802,7.2,7.21,7.17,7.34
14:20,ADMP,2.12,422091,2.02,2.04,2.04,2.24
14:20,ADAP,4.05,146973,3.98,3.92,3.87,4.15
14:20,ADUS,62.585,87564,62.04,62.33,61.35,62.73
14:20,AEY,1.365,12504,1.37,1.36,1.34,1.38
14:20,IOTS,5.895,38810,6.04,6.02,5.81,6.1
14:20,ADIL,3.22,138693,2.94,2.93,2.894,3.24
14:20,ADILW,0.36,2200,0.36,0.3501,0.3501,0.36
14:21,YI,6.25,35452,6.41,6.46,6.25,6.667
14:21,PIH,5.46,1006,5.37,5.27,5.27,5.46
14:21,PIHPP,23.254,500,23.26,23.11,23.25,23.361
14:21,TURN,1.87,14560,1.86,1.87,1.87,1.879
14:21,FLWS,18.115,158641,18.21,18.29,18.06,18.38
14:21,BCOW,9.659,1085,9.73,9.73,9.659,9.659
14:21,FCCY,18.04,3036,17.6,17.75,17.702,18.2
14:21,SRCE,45.01,16781,44.58,44.5,44.35,45.29
14:21,VNET,7.74,121197,7.91,7.93,7.68,8.01
14:21,TWOU,71.47,410055,68.13,68.23,68.05,72.06
14:21,QFIN,15.2,12705,15.565,15.04,14.99,15.432
14:21,TPNL,7.76,173506,7.93,7.94,7.63,7.965
14:21,JOBS,74.525,191184,73.68,73.58,73.33,74.9
14:21,EGHT,20.15,317439,20.14,20.17,19.95,20.42
14:21,AAON,45.35,79502,44.93,45,44.46,45.38
14:21,ABEO,7.32,128468,7.17,7.18,7.01,7.37
14:21,ABEOW,3.07,1700,3.07,2.84,2.653,3.07
14:21,ABIL,1.829,187050,1.68,1.68,1.665,1.95
14:21,ABMD,283.67,586579,276.39,277.75,275,286.9
14:21,AXAS,1.24,872965,1.33,1.31,1.24,1.34
14:21,ACIU,5,96339,5.02,5.02,4.97,5.09
14:21,ACIA,57.99,1435127,55.35,56.59,56.03,59.55
14:21,ACTG,3.25,42818,3.2,3.2,3.21,3.26
14:21,ACHC,29.62,367252,29.2,29.16,28.95,29.6
14:21,ACAD,26.74,346799,26.24,26.27,26.27,26.89
14:21,ACAMU,10,3500,10,10,10,10
14:21,ACST,1.01,239938,1.02,1.01,1,1.05
14:21,AXDX,21.162,103197,20.69,20.75,20.566,21.615
14:21,XLRN,44.64,92941,44.02,44.11,43.95,45.179
